HR,HR.err,HR_o,HR_o.err,gmass,gmass.err_down,gmass.err_up,host.zcmb,host.zhelio,host.zhelio.err,lssfr,lssfr.err_down,lssfr.err_up,mass,mass.err_down,mass.err_up,name,p(highgmass),p(prompt),salt2.Color,salt2.Color.err,salt2.CovColorRestFrameMag_0_B,salt2.CovColorX1,salt2.CovRestFrameMag_0_BX1,salt2.RestFrameMag_0_B,salt2.RestFrameMag_0_B.err,salt2.X1,salt2.X1.err,target.dec,target.ra
-0.028268332947069347,0.12662675739786666,-0.168041969854265,0.0655631186216734,10.605667511553815,0.09941903892958948,0.10466161677048902,0.03808596371373296,0.03935,6.7e-05,-11.575859881248242,0.9063630991597975,0.5012741229674553,7.227746854473351,0.2200923688527734,0.20507801109268176,CSS110918_02,1.0,0.04033333333333333,-0.0600833824684,0.0266074178242,0.000740272848377,0.000522212359517,0.000931301589937,16.8750943595,0.0321436819018,-0.28010815701,0.165242441865,3.19944444444,340.11425
0.09111466849472047,0.12895126333966161,-0.24548967429069535,0.06809102169763612,10.17629868090096,0.10128579601725463,0.0991619639706176,0.03724196098764643,0.036298,0.000133,-10.577201370285856,0.255614668575868,0.2632110089000257,6.961127786545262,0.24238949622346073,0.22360066125283673,CSS120424_01,0.9534,0.8056666666666666,-0.0720962228569,0.0276034885478,0.000810645858817,0.000656331840765,0.00167861321552,16.7475785925,0.0343005307,0.85354603697,0.172993918242,-11.3523583333,210.567666667
0.18308984422268035,0.1322441115993517,-0.11296530481397582,0.07355181257219864,9.166445478765109,0.09900803481687248,0.10034381126916259,0.03380791099182545,0.0328,1e-05,-10.45335762215172,0.23594915461425714,0.22620606259031817,7.152749953502428,0.21732572805972517,0.21565567795765705,CSS130502_01,0.0,0.9323333333333333,-0.0952781100594,0.0292883454561,0.000914960291047,0.00171458243953,0.00273073011918,16.6643017652,0.0358329540415,0.0176692132361,0.225870866954,30.0293583333,175.041875
0.03362862360853067,0.11711820240500583,0.0647048572352773,0.04271876564167131,9.566475784499964,0.10343315008249121,0.09954015488453827,0.07520433803742543,0.076513,2.7e-05,-9.743920958645322,0.2232085751570807,0.22301886428128803,7.5728680153020616,0.22161275702128602,0.22235653685278844,LSQ12ekl,0.0,1.0,-0.0114954088492,0.0262175179538,0.000697835589914,0.000179144879514,0.00102314229353,18.646182717,0.0314731649479,-0.368237838919,0.125417593008,-1.86509722222,347.856
0.05261890879292461,0.12789023026472005,0.12192233539446562,0.05448527939453646,10.272275867234221,0.1029277798544328,0.10074847018698918,0.06682130961187704,0.067467,0.00055,-10.442461040187727,0.4218140231035825,0.4658823789433981,7.139478676607559,0.4231545763343805,0.3290932805608344,LSQ12fmx,0.996,0.804,-0.0393362303298,0.0316579480676,0.00103517708524,0.000881802243348,0.00320899552103,18.4331437325,0.0399143954598,-1.29679014513,0.18719946744,-0.203555555556,48.2172083333
0.014335921897720233,0.1257563096052925,0.3371145126946473,0.06065703435861571,10.434991606139878,0.09825186118225382,0.09968968995544891,0.04257065632048418,0.042224,0.000126,-10.713580268566337,0.12705422733677274,0.12785838715553055,7.825702706905332,0.12305511136138314,0.12435185169945484,LSQ13vy,1.0,0.747,0.0401664606095,0.0274343186321,0.000752011560165,7.29755185455e-05,0.000588353493034,17.6294336205,0.0321882626314,-1.25341615622,0.114161159308,3.00423055556,241.732708333
0.015037108229139257,0.11604975496093779,-0.18299319983898954,0.04471955628599334,8.741922530650754,0.10500720428357724,0.10711320138266878,0.06614553443656201,0.06737,5e-05,-10.308931659122386,0.191319925057849,0.20486133528048356,7.266639577649332,0.20062518555512643,0.183792030362115,PTF09dlc,0.0,0.9966666666666667,-0.0614451118435,0.0253715088284,0.00066513512554,0.000141151363901,0.000454637154761,18.1050545123,0.0303219452076,0.10692538114,0.111140827589,6.41921944444,326.625416667
-0.13840904833771153,0.14548652587470495,-0.08487533563568661,0.09872293390715974,7.925805099344497,0.11263149263355476,0.11129830789253692,0.023246606628315458,0.02338,6e-05,-10.48982152219056,0.10966270302732539,0.10500610982579417,7.6194944152558755,0.10567338302999296,0.10838196224064589,PTF09dnl,0.0,0.997,0.0406001390238,0.0259700032888,0.000715205716116,8.0712231114e-05,0.000331367118638,15.8613795662,0.0314534976277,0.693268555875,0.102088231858,30.4970805556,260.924166667
-0.19019992519733867,0.12873178506133318,-0.18702803786820965,0.06826199062416811,10.710438749907109,0.1006833668732181,0.10005304917014257,0.03744233755497617,0.037172,0.000193,-12.189741571534311,0.607267892831242,0.42484469566377037,7.56591221696322,0.15293560184259825,0.15437688846534137,PTF09dnp,1.0,0.0,-0.0401630262087,0.0283655262982,0.000829428046353,0.00159627826166,0.00138137115618,16.8180261849,0.0342196188662,-0.840559357956,0.240049068048,49.499,229.851791667
-0.1670093504331455,0.12294199909805109,-0.031552316201711506,0.053391157983217315,10.543154148354471,0.1009969718219157,0.10222248722732274,0.05325589135388009,0.0544,7.7e-05,-13.31316895576498,0.5383028315667993,0.4101141372252428,8.704027652593362,0.1040111671273074,0.10419275832825292,PTF09foz,1.0,0.0,-0.0166665831486,0.0290493537699,0.000860879503535,0.00190508825174,0.00263426437534,17.7647150589,0.0343251202857,-1.24038289005,0.248432026575,-9.88124166667,10.5488333333
0.35113308377842356,0.13371312878642544,0.5870012690913953,0.07507389372429338,8.276704935895467,0.102308130848618,0.10103842676817365,0.03223392143575632,0.03152,7e-05,-10.607125105131086,0.1076510349977653,0.1090313239908145,7.962570705001683,0.1080072851671181,0.10733259487451186,PTF10hmv,0.0,0.968,0.124310573306,0.0274688744578,0.000771036779241,2.01222928676e-05,0.000796087477158,17.2581108974,0.0327973451121,1.34709497556,0.141412697529,47.2749,182.888583333
0.12930738605288847,0.1484582994641055,0.14309512173412742,0.10321213761155541,9.012047306015393,0.09758781754401191,0.10474284779379417,0.031174384138322964,0.0313,0.001,-11.07693243404768,0.11015368316551388,0.10824108463356019,7.977483424056707,0.10331924965679562,0.10962848485374543,PTF10mwb,0.0,0.006000000000000005,-0.0305680644336,0.0257194835913,0.000691574889627,0.000199359914617,0.000527462417181,16.739855262,0.0308045849114,-0.691654787524,0.0974615846018,40.8811111111,259.457916667
0.11393798996856427,0.12059558767423735,-0.24698755364449454,0.04934590854815368,8.808854112866207,0.10466012909159872,0.09704934673709431,0.05760140183724283,0.05746,5e-05,-9.56793526051855,0.14669858198666041,0.14320675701637775,7.509181849954295,0.14205215640981095,0.14213635882520403,PTF10qjl,0.0,1.0,-0.0615987772849,0.0263414334078,0.000703966166184,-1.98147390418e-05,0.00077523954691,17.726748635,0.0317853309925,1.27491738077,0.13718211916,12.1071694444,249.997541667
-0.08879529529816713,0.13663248307299208,0.053229909878957926,0.08400697083076185,9.746044147374484,0.10026059134103527,0.10498064920523476,0.028038466538668594,0.028107,3e-06,-10.177393533209077,0.09650112296505498,0.09617750197550734,8.967166457503748,0.09717384026116882,0.0983935136740115,PTF10qjq,0.0058,1.0,0.0255537293767,0.0268164079841,0.000757862409654,0.000204842375674,0.000759832253468,16.4145153195,0.0325454268181,-0.29643237912,0.0982379878299,35.5098277778,256.801708333
-0.0048108568910884275,0.12453567811843205,-0.004102839394299451,0.06323535109704141,10.158079191516727,0.09898187804757086,0.10216494978718238,0.039673199470487086,0.040952,1.7e-05,-11.494266321116928,0.5686782945991098,0.34593279478179895,7.681977500454288,0.14691236913251515,0.15085455325871333,PTF10tce,0.9428,0.010333333333333306,0.0147100719996,0.0258834664731,0.00070805432424,0.00022295969956,0.000842430126763,17.1303365779,0.0316549275202,0.46539765119,0.118457796547,9.19844444444,349.792666667
0.01860212350485066,0.11828797264743401,-0.11560214946699432,0.04539638433023848,10.220104023189469,0.09770693002654518,0.09875447272663429,0.0648367910042229,0.066014,5.4e-05,-10.705177883897612,0.11545770090052798,0.12062970973292053,8.171167137967382,0.11451093104320442,0.11087835912981348,PTF10wnm,0.9872,0.7956666666666666,-0.0185062735541,0.0258028407488,0.00067509411709,5.03058962366e-05,0.000620699291116,18.1269158153,0.0305923130544,0.655925863637,0.146852408255,27.0406527778,5.515
0.11742612824817864,0.1191568974251683,0.12134163108216,0.05195189130556796,9.69264967704412,0.10167918249720742,0.09911797056669336,0.05131239237476071,0.052588,7.1e-05,-10.684431543786976,0.13987072141495105,0.13049323821054593,7.816541640044754,0.12722441415981134,0.12416184796551466,PTF10wof,0.0008,0.7989999999999999,0.00294890365145,0.0252209101166,0.0006550649594,4.63523010485e-05,0.000275759991909,17.8336802794,0.0299850138771,0.166215573875,0.117763192627,15.3588333333,353.174458333
0.37073303086700304,0.12548099629574289,0.7551940183359207,0.06125165532611232,9.259717097058608,0.10070780075463759,0.10022299290591974,0.047570689887328044,0.048851,1e-05,-10.577996699387757,0.09846323830480941,0.10176287262975592,8.739741920110397,0.09902857648632057,0.10058554418610477,PTF10xyt,0.0,0.9873333333333333,0.107715473609,0.0307903652872,0.00108270529781,0.00169028788572,0.00389824571445,18.2969411252,0.0408397246446,-0.11123365374,0.198587214349,13.7906527778,349.760125
0.08902051754290805,0.13390257728631572,0.3103993025417182,0.0775740070492293,9.285760527574576,0.10019308998484,0.09986677265577981,0.031737204053943424,0.032607,3.8e-05,-10.469792344153078,0.10316121451150018,0.09768428134455931,8.379603858498848,0.09803958796126011,0.10294870209592588,PTF10zdk,0.0,0.9996666666666667,0.0717115651193,0.0292978247281,0.00092968311767,0.00085543351781,0.00172234082165,16.9469554366,0.0364638813296,0.216459812714,0.156032879838,23.6307166667,33.5305833333
0.17649889943888505,0.11995510795105462,0.42525169385223904,0.05199392578132404,9.501506302728075,0.10082549871565405,0.09966775882990575,0.0552677364252081,0.055108,8.3e-05,-9.415125750006084,0.12600806809841814,0.1227330844082104,7.557537801709653,0.12295639985720719,0.12497898189771206,PTF11bnx,0.0,1.0,0.0681416625213,0.0277416174244,0.000821621237674,0.000984283540151,0.00184299484645,18.305348552,0.0338972754193,-0.0642329635949,0.170081945771,21.0853416667,247.5805
0.04017989569908517,0.1269612295911441,0.19451303207620896,0.06467737964731984,9.623756497068982,0.09976898293036918,0.09862067623654802,0.040152453730822435,0.039955,0.00024,-10.543766228443232,0.11152740554853224,0.11306111029644939,7.854738583162973,0.1110047392848923,0.10687655240580973,PTF11cao,0.0,0.987,0.0517580851957,0.0270020746239,0.000763454753793,1.87260762117e-05,0.000519358249381,17.3558237841,0.033014821779,0.230234910671,0.134412491024,25.1879055556,244.699791667
0.022104623050987676,0.11712281898888154,-0.27393136594373857,0.04225024202282446,9.81226118923146,0.09961866908542838,0.09656531471271101,0.07551748635834121,0.076724,1.3e-05,-10.013360685132325,0.10445334575758736,0.10104958473329084,9.12366700498902,0.10147629523615542,0.10493212354043635,PTF11mty,0.0338,1.0,-0.0607404629014,0.0261125398064,0.000687309378844,0.000317552758513,0.00111374529952,18.317076668,0.0309534853512,0.828359330526,0.147264059781,10.4235055556,323.521708333
-0.11104000686574059,0.138891995441928,-0.04555374578947635,0.08648151807306845,10.831595767338122,0.10493338495647109,0.09449104610621717,0.027662089785553068,0.028924,3e-05,-11.151945862661162,0.10816623839896877,0.10988430655724457,8.052815820186058,0.10860175072185285,0.10886422573853238,PTF11pbp,1.0,0.0006666666666667043,0.018463633269,0.0280799785356,0.000866302898905,0.000532917770553,0.0019211114179,16.2857535473,0.0362114105217,0.087610858942,0.130767969213,8.77918333333333,351.98125
-0.02550976492869031,0.12281525617686954,0.42059387838423845,0.04788508372267054,11.192683249514193,0.10146216049548684,0.09919102001359725,0.0637970521259843,0.063194,0.000175,-11.814411962333706,0.46912827844350957,0.33899606539991645,7.848369040237724,0.21530623178744612,0.17945005137765335,PTF12dxm,1.0,0.0006666666666667043,0.0372577948053,0.0289176486753,0.000806941275407,0.000432826815785,0.000843136683703,18.6263099529,0.0331507303412,-2.20869879928,0.181272341577,43.9134777778,208.360416667
-0.004216983277492453,0.13658948068908713,0.20022877095483693,0.08282471067444715,10.655968492224353,0.09843072711673173,0.09851494740609112,0.028414608614489634,0.029142,8.6e-05,-12.878558815455714,0.4302242951102304,0.26483822782183175,8.737905533698065,0.09755237872222722,0.10101569511417452,PTF12iiq,1.0,0.0,-0.00330926264738,0.0265469280066,0.000714631220844,1.80544474922e-05,0.000355012828105,16.5910824668,0.0312501473316,-1.42298890031,0.0958321258676,-0.265466666667,42.5323333333
-0.1008398293321641,0.17904757738494495,0.3102561792148677,0.14214987894425293,10.977173482992129,0.10050683044695141,0.09745169053141822,0.02960860529832443,0.030834,0.001596,-11.380860879372806,0.10724878223630263,0.10002715226313441,8.482412665007995,0.10099754834335606,0.1045068690229698,SN2004ef,1.0,0.0,0.0522903919048,0.0276720179127,0.00080106379903,0.000977014751502,0.00197188270585,16.792493601,0.0335764666605,-1.60399676068,0.173897364205,19.9945555556,340.54175
-0.21525968475117244,0.13086159201583697,0.03765269186539655,0.07920652035889414,10.201914972441427,0.09746595530448765,0.09702803691557449,0.031957463610882586,0.03192,6e-05,-10.872508778940762,0.10024255174938546,0.09896135905665027,9.138090846959003,0.0990508186887844,0.09685465389677361,SN2004gc,0.9788,0.24,0.0525152130464,0.0270174348911,0.00090765944555,-0.000688528176239,-0.001853082116,16.6895955946,0.0404970046223,-0.461006669913,0.105602623331,6.67602777778,80.458125
0.11741210953568734,0.12504151059691163,-0.16052128313620528,0.05866565041843633,10.722296196781704,0.10059941377058301,0.10067210019042427,0.04533016519769362,0.04629,7e-05,-11.143129067422722,0.11861485324380894,0.1192592766372389,8.27691696808906,0.10594382378375933,0.10682882667627602,SN2005hc,1.0,0.0020000000000000018,-0.0525228020236,0.0282664188273,0.000824774575864,0.00190779119788,0.00202307264364,17.2727575946,0.0336997245745,0.891082191259,0.280761348326,-0.213666666667,29.19975
-0.1442662515874155,0.13338282312677152,-0.20240899102392973,0.05286912751394631,9.596020132475566,0.10129934103298588,0.10032265182771027,0.05633020505604147,0.0574,5e-05,-10.529486528799977,0.10439649061480338,0.10661205191760459,8.466766227902134,0.1083487103744929,0.10489713922183697,SN2005hj,0.0002,0.9953333333333333,0.0604035190641,0.0303450649001,0.000888095527289,0.00307441431716,0.00192793700256,17.7207818138,0.0361303901486,1.96140151896,0.486119352806,-1.238,21.701125
-0.09375941122133971,0.1380074164948928,-0.18572604125009207,0.050324111479293075,10.27583318783142,0.09747519430597684,0.09757473211928769,0.0751692404399864,0.076295,6e-06,-10.1627359023337,0.10449871858994442,0.10783368718638009,8.408583725789859,0.10577854612558113,0.10484190684183936,SN2005ir,0.9972,1.0,0.0371520885446,0.0370926782694,0.0012879142391,0.0121958629603,0.0134220463724,18.3946813306,0.0412065816994,1.6588093052,0.679143574746,0.794555555556,19.1823333333
-0.02759142272226503,0.11825471893713935,-0.1798004048405062,0.04490139342799477,10.658417685705645,0.09960984685863217,0.10033901745283202,0.06826853036250191,0.06732,1e-05,-10.955282795991945,0.1304397500769685,0.12354525524365734,8.053313073468562,0.12498562803031454,0.1173676085699018,SN2006cj,1.0,0.10566666666666669,-0.0315011933555,0.0264811490807,0.00071596800332,0.000435710560448,0.000900797558481,18.1803057355,0.0316906486534,0.480344974164,0.177815200557,28.3476944444,194.85175
0.10882008448407485,0.16020356646405493,0.3160405347626636,0.11186392354436274,11.145327889259558,0.09694391343801811,0.09818807023616039,0.02079894496068757,0.022024,3.3e-05,-12.261767585618578,0.399505198310635,0.24621917426449258,8.178728930244748,0.10913104808100549,0.10714265858163685,SN2006dm,1.0,0.0,-0.0209779714995,0.0331915312087,0.00114662776322,0.00322438141883,0.00538192858225,16.0165770595,0.0400209857539,-1.8577474097,0.29113033893,-3.669,355.449333333
-0.12204275410924983,0.14691172174182884,0.11633303733450617,0.08850163795185159,10.786099310504596,0.09587347897296539,0.09822212684389164,0.02738959727479595,0.028426,6.7e-05,-13.4859890278775,0.6355773418352832,0.3928687106440094,9.099175066512656,0.09993411796048512,0.10144417988098553,SN2006do,1.0,0.0,-0.0401354656478,0.0338764599684,0.0011480007639,0.00653766997923,0.00809962473507,16.4256861281,0.0389725614873,-2.53158112916,0.454679573417,-27.7255,353.012833333
-0.14596461110627038,0.12818635684828686,0.17750099195716018,0.05001150591792833,11.384009840531832,0.10114467384496706,0.1005558300700038,0.05821464776210461,0.059206,3.4e-05,-12.77320861849115,0.4418752769442058,0.29043735158709616,8.834575259405787,0.10525112729218122,0.10573323462726769,SN2006ob,1.0,0.0,-0.0156288451508,0.0304447100767,0.000834017484174,0.000757174333028,0.00139525217278,18.1752392661,0.033289152222,-2.56824371893,0.239758490614,0.263416666667,27.9504583333
-0.11108861958348873,0.1546790065070666,-0.03372568790368291,0.11191393979360832,10.96166336909229,0.09757597324839651,0.09859105318097683,0.0219451022460444,0.020833,1.4e-05,-13.36213298332604,1.2521150921972914,1.0169291791434603,7.740817959137626,0.12155325502505399,0.1195073506027704,SN2007bc,1.0,0.0,-0.0159626757635,0.0326449559502,0.00135422820253,0.00138024371543,0.00109929214594,15.7852258967,0.0522653555806,-0.806024390796,0.243478917938,20.8090277778,169.810708333
0.03873813259498812,0.13540455571076643,-0.10216039577898783,0.07732597769147873,10.980613943133077,0.1016735299454119,0.09706582079080128,0.031404375088308845,0.030437,2.7e-05,-10.904054797682331,0.10380773606749649,0.10001257635629912,8.650404905470612,0.10082399347963289,0.10310089985750182,SN2007bd,1.0,0.15066666666666662,-0.0705980959418,0.0296142506051,0.000887431515495,0.00351219665576,0.00331571378681,16.5109461346,0.0345646637691,-0.518867691119,0.349013428344,-1.19944444444,127.888666667
-0.17445685014282267,0.14366355548188087,-0.3521767904568378,0.09455678341408119,9.740410623154276,0.10053578655793949,0.09996768838178838,0.024816959290729468,0.02604,8e-05,-10.814437037101301,0.10608585793292313,0.1045604374750031,8.019452123865474,0.10162818716074984,0.10186200140964274,SN2007cq,0.004,0.44466666666666665,-0.0767543704356,0.028052336761,0.000856038911233,0.000824201868022,0.00184872411158,15.7386668112,0.0351541904166,-0.398563851394,0.14729706394,5.08025,333.668458333
-0.14545629130044593,0.12458221041926923,-0.34849959128509767,0.0623019215398717,11.324698182842393,0.09730309972511719,0.09989400810238713,0.04070196251713787,0.041174,1.6e-05,-11.438251276009192,0.11414725949152427,0.11819540836213882,8.347834383477963,0.10693227950435436,0.10921421802113684,SN2007kk,1.0,0.0,-0.0444090482679,0.0259306287039,0.000708456247897,-0.000111334634611,-0.000470285493581,16.8432409468,0.0321639355011,0.542930112175,0.147713803836,39.2417777778,55.5969166667
-0.179378492481758,0.13011073623023944,0.05948492592622756,0.06467667846415728,11.5145907083917,0.099520338830418,0.10019580151662133,0.04389259855903327,0.045031,5.3e-05,-11.263024638084044,0.16213201745079964,0.15942302209567139,7.987372038706277,0.14317064083201103,0.14292062316492693,SN2007nq,1.0,0.0020000000000000018,-0.016281400897,0.0306647343258,0.000964667505686,0.000237903570697,-0.00149797379058,17.4204016206,0.0415773833563,-1.97507501243,0.224036906283,-1.38861111111,14.389875
-0.05350123689980327,0.13217542670531177,0.7768149713067274,0.06859156969750686,11.731797761984993,0.09858314154914893,0.10064474648603294,0.0398579156039538,0.041118,3.3e-05,-12.515607998073428,0.7887819247639509,0.4838464226628787,8.38596533026572,0.10975149109575177,0.11326602287264187,SN2009hi,1.0,0.0,0.151150318448,0.030565486635,0.000984437618485,-0.000553328574931,-0.000122501317442,17.921648398,0.0416348984591,-2.29827621852,0.0898941305132,16.7749444444,350.984416667
0.043259746272662575,0.11816371894806425,-0.16147355371022343,0.05090171340578961,10.6,0.1,0.1,0.05294479673010599,0.052895,9e-06,-10.739009133453862,0.22240788565428637,0.21049429520269847,7.369754223978019,0.20095091037986457,0.20254310714794954,SN2010dt,1.0,0.609,-0.0693902306749,0.0251929411546,0.000660112459776,8.66032097989e-05,0.000397675910801,17.6215597724,0.0301447918235,-0.0313890527767,0.0938212556926,32.6751083333,250.811125
0.27410981356852415,0.15059877281923068,-0.0054336576825022576,0.10593028310378494,9.719116207395631,0.10186925269662161,0.10119605908397489,0.021625006309296868,0.022812,5e-06,-10.358078619556903,0.10201539399296777,0.10601726320066263,7.837653182685649,0.10578606357217879,0.10075503076835801,SN2010ex,0.002,1.0,-0.074862001516,0.0264023806113,0.000761550466767,-0.000123945985634,-0.000327439371958,15.7810712756,0.0337316574121,0.37821308635,0.117079163823,26.0992222222,345.045416667
-0.2304709110939648,0.12917353315568414,-0.463871310217435,0.0482260269251288,10.726466101312393,0.10130746818461489,0.09635932049432583,0.06706555342022846,0.06719,0.00015,-12.049067273903871,0.690626758898933,0.6715114511455287,7.325502133334643,0.509370617758913,0.38031999157883156,SNF20050624-000,1.0,0.04366666666666663,-0.0681812213981,0.0290625942616,0.000911954106272,0.00605792888322,0.00785581933389,17.8556706812,0.0354090897535,0.203178233874,0.552877236301,-2.35680833333,263.697875
-0.19234333829854014,0.1286802124494268,-0.39139446197828676,0.07267759101488114,8.530012332795568,0.10013495795299399,0.10128141034558347,0.04193646862332745,0.04293,9e-05,-10.390752107127359,0.10830496428280512,0.11023663592594701,8.004271984301024,0.10764383407966349,0.10777566421334761,SNF20050728-000,0.0,1.0,-0.0336070992478,0.0298138033671,0.00111555417802,0.00107939472067,0.000808026990291,16.8672794167,0.0507852462134,0.767810455812,0.242970707652,-22.5872083333,14.3729583333
-0.028155855036201466,0.12071663340414653,0.2732015416016651,0.05059124493957987,10.002085605953248,0.10119381374439129,0.10357596651373768,0.05805715678480161,0.05921,7e-05,-10.966849947952849,0.22549215963166702,0.2253830753083239,7.830512077365887,0.2215021494329097,0.20648998670871777,SNF20050728-006,0.5082,0.2306666666666667,0.0949673541763,0.0278637733904,0.000818014558109,0.00161981056428,0.00266418320082,18.2647989562,0.0339659488307,0.187193442209,0.243344873036,-13.9985944444,329.518
-0.06071199182749401,0.12711676429629806,-0.23233012590071667,0.05304412523185618,8.922633940345955,0.10339050761089652,0.10178212239256546,0.058224895367172014,0.0593,8e-05,-10.295243232029101,0.13975716844613295,0.13958059851652216,7.835594229432093,0.13861062295891458,0.14139513137470416,SNF20050821-007,0.0,0.9996666666666667,-0.0533185623674,0.0304433985047,0.000972351656729,0.00225561469763,0.00416556394008,17.7658071683,0.0376017637964,0.107743861259,0.321561260223,9.24034722222,22.621625
